"data_set1","data_set2","cor","p","p_adjust","level","class"
"Beverages","class_Negativicutes",-0.641533027871785,0.00129077493061174,0.00826095955591515,"class","Cluster 0"
"Beverages","order_Selenomonadales",-0.641533027871785,0.00129077493061174,0.00826095955591515,"order","Cluster 0"
"Beverages","genus_Anaerovorax",-0.641533027871785,0.00129077493061174,0.00826095955591515,"genus","Cluster 0"
"Beverages","class_Betaproteobacteria",-0.612372435695794,0.0024504281607764,0.0138377119667373,"class","Cluster 0"
"Beverages","order_Burkholderiales",-0.612372435695794,0.0024504281607764,0.0138377119667373,"order","Cluster 0"
"Beverages","family_Streptococcaceae",-0.583211843519804,0.00438664380705125,0.0191417184307691,"family","Cluster 0"
"Beverages","genus_Clostridium.XVIII",-0.583261032727796,0.00438253403124614,0.0191417184307691,"genus","Cluster 0"
"Beverages","genus_Holdemania",0.583261032727796,0.00438253403124614,0.0191417184307691,"genus","Cluster 0"
"Beverages","genus_Streptococcus",-0.583211843519804,0.00438664380705125,0.0191417184307691,"genus","Cluster 0"
"Beverages","genus_unclassified_Ruminococcaceae",-0.583211843519804,0.00438664380705125,0.0191417184307691,"genus","Cluster 0"
"Beverages","phylum_Proteobacteria",-0.554051251343814,0.00746175457900479,0.0275510938301715,"phylum","Cluster 0"
"Beverages","class_Bacilli",-0.554051251343814,0.00746175457900479,0.0275510938301715,"class","Cluster 0"
"Beverages","order_Lactobacillales",-0.554051251343814,0.00746175457900479,0.0275510938301715,"order","Cluster 0"
"Beverages","family_Sutterellaceae",-0.554051251343814,0.00746175457900479,0.0275510938301715,"family","Cluster 0"
"Beverages","genus_unclassified_Lachnospiraceae",0.524890659167824,0.0121353508162475,0.0431479140133243,"genus","Cluster 0"
"Beverages","phylum_Verrucomicrobia",-0.815791184181854,3.70449246864848e-06,7.11262553980508e-05,"phylum","Cluster 1"
"Beverages","class_Verrucomicrobiae",-0.815791184181854,3.70449246864848e-06,7.11262553980508e-05,"class","Cluster 1"
"Beverages","order_Verrucomicrobiales",-0.815791184181854,3.70449246864848e-06,7.11262553980508e-05,"order","Cluster 1"
"Beverages","family_Verrucomicrobiaceae",-0.815791184181854,3.70449246864848e-06,7.11262553980508e-05,"family","Cluster 1"
"Beverages","genus_Akkermansia",-0.815791184181854,3.70449246864848e-06,7.11262553980508e-05,"genus","Cluster 1"
"Beverages","genus_unclassified_Porphyromonadaceae",-0.765624091788958,3.28891331440526e-05,0.000526226130304841,"genus","Cluster 1"
"Beverages","class_Deltaproteobacteria",-0.751807561893081,5.47654415086731e-05,0.000584164709425846,"class","Cluster 1"
"Beverages","order_Desulfovibrionales",-0.751807561893081,5.47654415086731e-05,0.000584164709425846,"order","Cluster 1"
"Beverages","family_Desulfovibrionaceae",-0.751807561893081,5.47654415086731e-05,0.000584164709425846,"family","Cluster 1"
"Beverages","genus_Roseburia",0.710103950937006,0.000213589285775381,0.00205045714344366,"genus","Cluster 1"
"Beverages","family_Rikenellaceae",-0.703248562834637,0.000261342571264219,0.00209074057011375,"family","Cluster 1"
"Beverages","genus_Alistipes",-0.703248562834637,0.000261342571264219,0.00209074057011375,"genus","Cluster 1"
"Beverages","phylum_Proteobacteria",-0.685538810236852,0.000429441926398174,0.00317126345647882,"phylum","Cluster 1"
"Beverages","class_Gammaproteobacteria",-0.650119305041281,0.00105545012545797,0.00723737228885463,"class","Cluster 1"
"Beverages","class_Betaproteobacteria",-0.63012442307604,0.00167127424692433,0.010027645481546,"class","Cluster 1"
"Beverages","order_Burkholderiales",-0.63012442307604,0.00167127424692433,0.010027645481546,"order","Cluster 1"
"Beverages","genus_Bilophila",-0.592419788513013,0.00367127745135621,0.0195801464072331,"genus","Cluster 1"
"Beverages","genus_Parasutterella",-0.594704917880469,0.00350975735686861,0.0195801464072331,"genus","Cluster 1"
"Beverages","family_Ruminococcaceae",0.58499311806878,0.0042398535062133,0.0203512968298238,"family","Cluster 1"
"Beverages","genus_Ruminococcus",-0.585273394026157,0.00421713475964617,0.0203512968298238,"genus","Cluster 1"
"Beverages","family_Clostridiaceae.1",0.557571565659306,0.00701572344428869,0.0269403780260686,"family","Cluster 1"
"Beverages","genus_Clostridium.sensu.stricto",0.557571565659306,0.00701572344428869,0.0269403780260686,"genus","Cluster 1"
"Beverages","genus_Erysipelotrichaceae_incertae_sedis",-0.559797409102993,0.00674526247848906,0.0269403780260686,"genus","Cluster 1"
"Beverages","genus_Prevotella",-0.557571565659306,0.00701572344428868,0.0269403780260686,"genus","Cluster 1"
"Beverages","genus_unclassified_Coriobacteriaceae",-0.566140800787267,0.00602143310755272,0.0269403780260686,"genus","Cluster 1"
"Beverages","family_Sutterellaceae",-0.542146942428977,0.00914713399671809,0.0337740332186514,"family","Cluster 1"
"Beverages","genus_Oscillibacter",0.518724366412551,0.0133792921031322,0.0475708163666924,"genus","Cluster 1"
"Beverages","phylum_Firmicutes",0.515867954703231,0.0139897096794022,0.0479647189008075,"phylum","Cluster 1"
"Bread_Products","class_Deltaproteobacteria",0.875151109350685,9.82357764126029e-08,2.35765863390247e-06,"class","Cluster 0"
"Bread_Products","order_Desulfovibrionales",0.875151109350685,9.82357764126029e-08,2.35765863390247e-06,"order","Cluster 0"
"Bread_Products","family_Desulfovibrionaceae",0.875151109350685,9.82357764126029e-08,2.35765863390247e-06,"family","Cluster 0"
"Bread_Products","genus_Clostridium.XVIII",-0.882591093117409,5.48734961581544e-08,2.35765863390247e-06,"genus","Cluster 0"
"Bread_Products","genus_Barnesiella",-0.852267299424201,4.78692973590424e-07,7.65908757744689e-06,"genus","Cluster 0"
"Bread_Products","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.852267299424201,4.7869297359043e-07,7.65908757744689e-06,"genus","Cluster 0"
"Bread_Products","genus_Veillonella",-0.813444954051373,4.16077707063105e-06,5.70620855400829e-05,"genus","Cluster 0"
"Bread_Products","genus_Holdemania",0.802968960863698,6.85819610037297e-06,8.22983532044756e-05,"genus","Cluster 0"
"Bread_Products","genus_Streptococcus",-0.793511571234579,1.05066760232505e-05,0.000112071210914672,"genus","Cluster 0"
"Bread_Products","family_Streptococcaceae",-0.761350541067628,3.86456935769751e-05,0.000370998658338961,"family","Cluster 0"
"Bread_Products","class_Bacilli",-0.719293809310846,0.000161512763675769,0.00129210210940616,"class","Cluster 0"
"Bread_Products","order_Lactobacillales",-0.719293809310846,0.000161512763675769,0.00129210210940616,"order","Cluster 0"
"Bread_Products","family_Clostridiaceae.1",0.68651429779453,0.000418219827820435,0.00286779310505441,"family","Cluster 0"
"Bread_Products","genus_Clostridium.sensu.stricto",0.68651429779453,0.000418219827820435,0.00286779310505441,"genus","Cluster 0"
"Bread_Products","genus_Faecalibacterium",0.683421891047708,0.000454688366044315,0.00291000554268362,"genus","Cluster 0"
"Bread_Products","genus_Clostridium.XlVa",-0.664248969217411,0.00074761240266185,0.0044856744159711,"genus","Cluster 0"
"Bread_Products","genus_Pseudoflavonifractor",-0.640979143274446,0.00130737453267018,0.0073828208903728,"genus","Cluster 0"
"Bread_Products","genus_Butyricicoccus",0.596216020787322,0.00340625391760396,0.0181666875605544,"genus","Cluster 0"
"Bread_Products","family_Rikenellaceae",0.588794244594949,0.00394029535119454,0.0189134176857338,"family","Cluster 0"
"Bread_Products","genus_Alistipes",0.588794244594949,0.00394029535119454,0.0189134176857338,"genus","Cluster 0"
"Bread_Products","phylum_Verrucomicrobia",0.562199546572278,0.00646312521329589,0.0238638469414002,"phylum","Cluster 0"
"Bread_Products","class_Verrucomicrobiae",0.562199546572278,0.00646312521329589,0.0238638469414002,"class","Cluster 0"
"Bread_Products","order_Verrucomicrobiales",0.562199546572278,0.00646312521329589,0.0238638469414002,"order","Cluster 0"
"Bread_Products","family_Verrucomicrobiaceae",0.562199546572278,0.00646312521329589,0.0238638469414002,"family","Cluster 0"
"Bread_Products","genus_Akkermansia",0.562199546572278,0.00646312521329589,0.0238638469414002,"genus","Cluster 0"
"Bread_Products","genus_Bilophila",0.566528916017829,0.00597932730571007,0.0238638469414002,"genus","Cluster 0"
"Bread_Products","genus_unclassified_Ruminococcaceae",-0.557251695777362,0.00705531777259098,0.0250855743025457,"genus","Cluster 0"
"Bread_Products","family_unclassified_Clostridiales",0.530656997754691,0.0110591617941558,0.0366096390427225,"family","Cluster 0"
"Bread_Products","genus_unclassified_Clostridiales",0.530656997754691,0.0110591617941558,0.0366096390427225,"genus","Cluster 0"
"Bread_Products","family_Clostridiales_Incertae.Sedis.XIII",0.528183072357233,0.0115108841604149,0.0368348293133278,"family","Cluster 0"
"Bread_Products","genus_Lachnospiracea_incertae_sedis",-0.521998258863589,0.0127065233093605,0.0393492334741487,"genus","Cluster 0"
"Bread_Products","family_Clostridiaceae.1",0.916126175544057,2.19199858685813e-09,1.03008829826565e-07,"family","Cluster 1"
"Bread_Products","genus_Clostridium.IV",0.912714159992682,3.21902593208017e-09,1.03008829826565e-07,"genus","Cluster 1"
"Bread_Products","genus_Clostridium.sensu.stricto",0.916126175544057,2.19199858685813e-09,1.03008829826565e-07,"genus","Cluster 1"
"Bread_Products","phylum_Firmicutes",0.819452401588445,3.08024902525408e-06,7.3925976606098e-05,"phylum","Cluster 1"
"Bread_Products","genus_Flavonifractor",0.811491031968572,4.57779777531722e-06,8.6316387252437e-05,"genus","Cluster 1"
"Bread_Products","genus_Lachnospiracea_incertae_sedis",0.808079016417197,5.39477420327731e-06,8.6316387252437e-05,"genus","Cluster 1"
"Bread_Products","class_Clostridia",0.788744261626075,1.29214398113648e-05,0.000155057277736378,"class","Cluster 1"
"Bread_Products","order_Clostridiales",0.788744261626075,1.29214398113648e-05,0.000155057277736378,"order","Cluster 1"
"Bread_Products","class_Erysipelotrichia",0.745525397975331,6.83273803483677e-05,0.000437295234229553,"class","Cluster 1"
"Bread_Products","order_Erysipelotrichales",0.745525397975331,6.83273803483677e-05,0.000437295234229553,"order","Cluster 1"
"Bread_Products","family_Erysipelotrichaceae",0.745525397975331,6.83273803483677e-05,0.000437295234229553,"family","Cluster 1"
"Bread_Products","genus_Holdemania",0.746662736492456,6.56752132013838e-05,0.000437295234229553,"genus","Cluster 1"
"Bread_Products","genus_Oscillibacter",0.748937413526706,6.06384386040389e-05,0.000437295234229553,"genus","Cluster 1"
"Bread_Products","genus_Roseburia",0.75007475204383,5.82486972054291e-05,0.000437295234229553,"genus","Cluster 1"
"Bread_Products","genus_unclassified_Ruminococcaceae",0.755761444629455,4.74890952729931e-05,0.000437295234229553,"genus","Cluster 1"
"Bread_Products","genus_Dorea",0.734152012804083,0.000100418790012893,0.000602512740077356,"genus","Cluster 1"
"Bread_Products","family_Ruminococcaceae",0.727327981701334,0.000125380055478415,0.000708028548583989,"family","Cluster 1"
"Bread_Products","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.721641289115709,0.000150126016580659,0.00080067208843018,"genus","Cluster 1"
"Bread_Products","family_Sutterellaceae",-0.709130565427336,0.000219872042319163,0.00111093242434945,"family","Cluster 1"
"Bread_Products","family_Prevotellaceae",-0.676147748430716,0.000551400017195006,0.00264672008253603,"family","Cluster 1"
"Bread_Products","genus_Parasutterella",-0.662499686225218,0.000780966129164647,0.00357013087618124,"genus","Cluster 1"
"Bread_Products","class_Deltaproteobacteria",-0.655675655122469,0.00092352054085048,0.00369408216340192,"class","Cluster 1"
"Bread_Products","order_Desulfovibrionales",-0.655675655122469,0.00092352054085048,0.00369408216340192,"order","Cluster 1"
"Bread_Products","family_Desulfovibrionaceae",-0.655675655122469,0.00092352054085048,0.00369408216340192,"family","Cluster 1"
"Bread_Products","genus_unclassified_Porphyromonadaceae",-0.651454649172847,0.00102236248041643,0.00392587192479908,"genus","Cluster 1"
"Bread_Products","family_Lachnospiraceae",0.636340900331347,0.0014536409307753,0.00536728959055497,"family","Cluster 1"
"Bread_Products","phylum_Proteobacteria",-0.622692838125849,0.00196709241884216,0.00699410637810544,"phylum","Cluster 1"
"Bread_Products","family_Clostridiales_Incertae.Sedis.XIII",0.619280822574474,0.00211706073999407,0.00725849396569396,"family","Cluster 1"
"Bread_Products","family_Peptostreptococcaceae",0.6158688070231,0.00227657214203938,0.00728503085452601,"family","Cluster 1"
"Bread_Products","genus_Clostridium.XI",0.6158688070231,0.00227657214203938,0.00728503085452601,"genus","Cluster 1"
"Bread_Products","class_Betaproteobacteria",-0.602220744817602,0.00301988010450793,0.00905964031352378,"class","Cluster 1"
"Bread_Products","order_Burkholderiales",-0.602220744817602,0.00301988010450793,0.00905964031352378,"order","Cluster 1"
"Bread_Products","genus_Bilophila",-0.590847359646353,0.00378599957175415,0.0110138169360121,"genus","Cluster 1"
"Bread_Products","genus_unclassified_Erysipelotrichaceae",0.582885990026479,0.00441395032769792,0.0124629185723235,"genus","Cluster 1"
"Bread_Products","phylum_Bacteroidetes",-0.572649943372356,0.00534692328795122,0.0138730982606302,"phylum","Cluster 1"
"Bread_Products","class_Bacteroidia",-0.572649943372356,0.00534692328795122,0.0138730982606302,"class","Cluster 1"
"Bread_Products","order_Bacteroidales",-0.572649943372356,0.00534692328795122,0.0138730982606302,"order","Cluster 1"
"Bread_Products","genus_Prevotella",-0.548765834512734,0.00817523290410436,0.0206532199682637,"genus","Cluster 1"
"Bread_Products","genus_Clostridium.XlVa",-0.539667126375735,0.00953488925067379,0.0234704966170432,"genus","Cluster 1"
"Bread_Products","order_Coriobacteriales",0.528293741204487,0.0114903594390094,0.0269042562474366,"order","Cluster 1"
"Bread_Products","family_Coriobacteriaceae",0.528293741204487,0.0114903594390094,0.0269042562474366,"family","Cluster 1"
"Bread_Products","family_Acidaminococcaceae",0.498717765620997,0.018148449975732,0.0414821713731016,"family","Cluster 1"
"Bread_Products","genus_Collinsella",0.493036247173617,0.0197276727042948,0.0440431762700534,"genus","Cluster 1"
"Cereals_Grains","phylum_unclassified_Bacteria",-0.694789004137996,0.000332737179932748,0.00266189743946199,"phylum","Cluster 1"
"Cereals_Grains","class_Gammaproteobacteria",-0.72757958046864,0.000124372295130338,0.00266189743946199,"class","Cluster 1"
"Cereals_Grains","class_unclassified_Bacteria",-0.694789004137996,0.000332737179932748,0.00266189743946199,"class","Cluster 1"
"Cereals_Grains","class_unclassified_Firmicutes",0.700975905332457,0.000279083594447681,0.00266189743946199,"class","Cluster 1"
"Cereals_Grains","order_unclassified_Bacteria",-0.694789004137996,0.000332737179932748,0.00266189743946199,"order","Cluster 1"
"Cereals_Grains","order_unclassified_Firmicutes",0.700975905332457,0.000279083594447681,0.00266189743946199,"order","Cluster 1"
"Cereals_Grains","family_unclassified_Bacteria",-0.694789004137996,0.000332737179932748,0.00266189743946199,"family","Cluster 1"
"Cereals_Grains","family_unclassified_Firmicutes",0.700975905332457,0.000279083594447681,0.00266189743946199,"family","Cluster 1"
"Cereals_Grains","genus_Faecalibacterium",0.731910411304763,0.000108093307918506,0.00266189743946199,"genus","Cluster 1"
"Cereals_Grains","genus_unclassified_Bacteria",-0.694789004137996,0.000332737179932748,0.00266189743946199,"genus","Cluster 1"
"Cereals_Grains","genus_unclassified_Coriobacteriaceae",-0.723248749632517,0.000142735964894484,0.00266189743946199,"genus","Cluster 1"
"Cereals_Grains","genus_unclassified_Firmicutes",0.700975905332457,0.000279083594447681,0.00266189743946199,"genus","Cluster 1"
"Cereals_Grains","order_Coriobacteriales",-0.66385449816569,0.00075502546886252,0.00517731750077157,"order","Cluster 1"
