"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"Fruits","nRPLC_464.3015_8.8",-0.438074600257458,0.000822769239557837,0.0126407274077522,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"Fruits","nRPLC_117.0557_0.6",-0.439096689150651,0.000797323125351744,0.0126407274077522,"117.0557_0.6","L-_-Hydroxyisovaleric acid",NA,"HMDB00407",NA,NA,"-0.120156208","nRPLC",7e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","L-_-Hydroxyisovaleric acid",785823.79617737
"Snacks","nHILIC_274.1407_12.3",0.414542057348616,0.00165182589807573,0.0126890262170363,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"Bread_Products","nRPLC_263.1289_6.8",-0.391404000221011,0.00312736650759243,0.0128908521898322,"263.1289_6.8","gamma-CEHC",NA,"HMDB01931",NA,NA,"0.079019845","nRPLC",10000,"[M-H]-","YES","Y","Cofactors and Vitamins","Tocopherol Metabolism","gamma-CEHC",50145.7769269185
"Salad","pHILIC_104.0705_8.1",0.404131377955102,0.00221367341215573,0.0129003726432524,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111
"Beverages","pHILIC_732.5525_5.1",0.429317909631215,0.00107262481447252,0.0129481138318468,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"Meat_Poultry","nRPLC_315.2541_9.4",-0.412553134368822,0.00174810663897028,0.013428637362999,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.167501529
"Legume_Products","nHILIC_128.0352_7.6",0.382179226506454,0.00398436592026229,0.0134671568104866,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Salad","nRPLC_151.04_2.3",-0.400752612830934,0.00242952285309397,0.013500640049387,"151.04_2.3","2-Hydroxyphenylacetate","C05852","HMDB00669",NA,NA,"-0.421724085","nRPLC",20000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","2-Hydroxyphenylacetate",89043.6564576962
"Salad","nHILIC_128.0352_7.6",0.400053557977658,0.00247644876645561,0.013500640049387,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Eggs","nHILIC_238.0929_7.3",0.42337897204988,0.00127888414945904,0.0135082138286611,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612
"Salad","nHILIC_835.537_5.2",-0.39842242998668,0.00258908809158069,0.0136736214836605,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417
"Starchy_Vegetables","nHILIC_243.0621_5.8",0.418803236787122,0.00146133027466099,0.0137202675787615,"243.0621_5.8","Pseudouridine","C02067","HMDB00767","1445-07-4","HMDB","-0.639678767","nHILIC",4e+06,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Pseudouridine",3621498.36168909
"Meat_Poultry","nHILIC_969.5442_9.2",0.410201682796218,0.00186837821584707,0.0137285181947024,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428
"Rice_Pasta_Noodles","nRPLC_204.0666_4.3",0.43531774593977,0.000895092751691584,0.0137518795487162,"204.0666_4.3","Cinnamoylglycine",NA,"HMDB11621","16534-24-0","HMDB","-0.064479201","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Cinnamoylglycine",37753.5388229867
"Rice_Pasta_Noodles","nRPLC_327.2538_10.5",0.435664370998744,0.000885695312358457,0.0137518795487162,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985
"Rice_Pasta_Noodles","pHILIC_752.5554_4.3",-0.437874105749708,0.000827845782063202,0.0137518795487162,"752.5554_4.3","PE(P-38:4)",NA,NA,NA,NA,"-4.617624484","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:4)",4746778.25347605
"Rice_Pasta_Noodles","nRPLC_299.2228_9.3",0.432284776673742,0.000981228057517568,0.0138189618100391,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"Starchy_Vegetables","nRPLC_149.0607_4.6",-0.416537598503178,0.00156001481470566,0.0138759212465925,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638
"Coffee","pHILIC_104.0705_8.1",-0.409560049904757,0.00190245307878513,0.0139788943615081,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111
"Beverages","nHILIC_224.0617_4.8",0.421528498251145,0.00135005223772843,0.014374361808363,"224.0617_4.8","Androstenediol (3beta,17beta) disulfate","C04295","HMDB03818",NA,NA,"4.106181136","nHILIC",2e+06,"[M-H]2-","YES","Y","Lipid","Androgenic Steroids","Androstenediol (3beta,17beta) disulfate",2293139.04003664
"Beverages","pHILIC_785.6497_5.6",0.421254498855866,0.00136088632505212,0.014374361808363,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638
"Fruits","pHILIC_158.1174_6.2",-0.428145736723584,0.00111079295076287,0.0144403083599173,"158.1174_6.2","Homostachydrine","C08283","HMDB33433",NA,NA,"-1.01030411","pHILIC",5e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Homostachydrine",671625.393816514
"Fruits","pHILIC_130.0863_6.6",-0.428583774820666,0.00109638919489602,0.0144403083599173,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048
"Sweets_Sweeteners","nRPLC_355.2852_11",0.41134411982433,0.00180905287722572,0.0145585683929117,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"Fats and Oils","nRPLC_153.0193_2.1",-0.409686929759697,0.00189567130293487,0.014562202281636,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Mixed_Meal","pHILIC_170.0923_8.5",-0.372491936218883,0.00510108570425834,0.0146115844749095,"170.0923_8.5","1-Methylhistidine","C01152","HMDB00001",NA,NA,"-0.630517121","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","1-Methylhistidine",2105648.82297421
"Sweets_Sweeteners","pHILIC_280.1384_8",0.40905564582672,0.00192962816711651,0.0148230527383041,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992
"Nuts_Seeds","nRPLC_243.0331_5.4",-0.43066875987055,0.00103010285049736,0.0148309149627724,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698
"Nuts_Seeds","nRPLC_439.3792_11.1",-0.427248154595702,0.00114083961252095,0.0148309149627724,"439.3792_11.1","MG(24:1)",NA,"HMDB11559",NA,"HMDB","-0.182003771","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:1)",48871.7068565036
"Nuts_Seeds","pHILIC_219.0795_5",-0.429285961993484,0.00107364926984797,0.0148309149627724,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922
"Eggs","nHILIC_128.0352_7.6",0.411720597103395,0.00178987448941914,0.0153064122004108,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"Eggs","nRPLC_415.3217_11.4",-0.40956888360656,0.00190198021425222,0.0153064122004108,"415.3217_11.4","Dihydroxyvitamin D3",NA,"HMDB00430",NA,"HMDB","-0.048038933","nRPLC",3e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Vitamin D Metabolism","Dihydroxyvitamin D3",352330.728501529
"Eggs","nRPLC_243.0331_5.4",0.413363723773705,0.00170827829354648,0.0153064122004108,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698
"Eggs","nHILIC_103.04_4.6",-0.410390446941716,0.00185845780686087,0.0153064122004108,"103.04_4.6","Hydroxybutyric acid",NA,NA,NA,NA,"-0.616277523","nHILIC",8e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Hydroxybutyric acid",8691325.38358818
"Eggs","nRPLC_409.3322_11.2",0.41089903376824,0.00183196273622403,0.0153064122004108,"409.3322_11.2","MG(22:2)",NA,"HMDB11553",NA,"HMDB","-0.316713371","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(22:2)",23693.7044724771
"Nuts_Seeds","nRPLC_395.1897_10",-0.423645602231765,0.00126891180739402,0.0153175782463993,"395.1897_10","Pregnenolone sulfate",NA,"HMDB00774","1247-64-9","HMDB","-0.163615583","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnenolone sulfate",207310.860395107
"Fruits","nRPLC_467.2636_8.4",-0.423619343053729,0.00126989083320983,0.0153293964866044,"467.2636_8.4","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,"-3.071418834","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",24570.0742396534
"Sauces, Spices, and Herbs","nRPLC_395.1897_10",0.394090469170757,0.00291062607390889,0.0153717439528313,"395.1897_10","Pregnenolone sulfate",NA,"HMDB00774","1247-64-9","HMDB","-0.163615583","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnenolone sulfate",207310.860395107
"Beverages","nHILIC_235.0723_6.5",0.414756798910682,0.00164171940554839,0.0154484531780447,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424
"Beverages","pHILIC_813.6806_5.6",0.414678513369174,0.00164539737991009,0.0154484531780447,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077
"Mixed_Meal","nHILIC_481.244_5.2",-0.369554499809103,0.00549002903659747,0.0154635817864162,"481.244_5.2","11-beta-Hydroxyandrosterone-3-glucuronide",NA,"HMDB10351",NA,"HMDB","-0.627917462","nHILIC",70000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","11-beta-Hydroxyandrosterone-3-glucuronide",74266.6266585525
"Tea","pHILIC_280.1384_8",0.427910204117996,0.00111860787211827,0.0157537275323323,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992
"Eggs","nHILIC_133.0506_2.3",-0.40663472883815,0.0020649337064489,0.0158624452904484,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164
