"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"VitE_a_Toco","nRPLC_367.1585_8.9",-0.412514657092045,0.0170477529737543,0.192071350170965,"367.1585_8.9","Dehydroisoandrosterone sulfate (DHEA-S)","C04555","HMDB01032",NA,NA,"0.095891584","nRPLC",1e+07,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Dehydroisoandrosterone sulfate (DHEA-S)",15133287.4245668
"VitE_a_Toco","nRPLC_355.2852_11",0.581979832268544,0.00038122724018062,0.0107379005984208,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"VitE_a_Toco","pHILIC_732.5525_5.1",-0.631001529417537,8.25172956712068e-05,0.00946473845338026,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"VitE_a_Toco","pHILIC_746.5694_5.1",-0.459079182171802,0.00720176878652508,0.0936229942248261,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"VitE_a_Toco","pHILIC_740.522_4.4",-0.563449356818432,0.000639511480436952,0.0124287000255487,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167
"VitE_a_Toco","pHILIC_758.5668_5.1",-0.523722561900082,0.00176052539669171,0.0297528792040899,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157
"VitE_a_Toco","pHILIC_754.5367_5.1",-0.484973020660617,0.00423001435334766,0.0649884023377958,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"VitE_a_Toco","pHILIC_768.5548_4.4",-0.569201186323928,0.00054642355484367,0.0124287000255487,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563
"VitE_a_Toco","nHILIC_716.5258_4.7",-0.585693247872783,0.00034239768663119,0.0107379005984208,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835
"VitE_a_Toco","pHILIC_716.5208_3.9",-0.562178048018395,0.000661883433313246,0.0124287000255487,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895
"VitE_a_Toco","nHILIC_742.5417_4.6",-0.609222746434617,0.000168013108639886,0.00946473845338026,"742.5417_4.6","PE(36:2)",NA,NA,NA,NA,"3.328645545","nHILIC",4e+06,"[M-H]-","YES","Y",NA,NA,"PE(36:2)",4361437.97657492
"VitE_a_Toco","nHILIC_740.525_4.5",-0.469830668085363,0.00580241031427675,0.0817172785927309,"740.525_4.5","PE(36:3)",NA,NA,NA,NA,"1.921797659","nHILIC",2e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:3)",237778.71058104
"VitE_a_Toco","nHILIC_738.511_4.5",-0.615091635321114,0.000139435287762987,0.00946473845338026,"738.511_4.5","PE(36:4)",NA,NA,NA,NA,"4.158300184","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:4)",433102.703465851
"VitE_a_Toco","pHILIC_764.5217_4.2",-0.586882565259015,0.000330727035168763,0.0107379005984208,"764.5217_4.2","PE(38:6)",NA,NA,NA,NA,"-1.027958319","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(38:6)",1872642.66880632
"Ca","nHILIC_512.2684_5.7",-0.542959353410471,0.00109503151907316,0.185060326723364,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317
"Cu","pHILIC_732.5525_5.1",-0.602451167584359,0.000207398721255222,0.0350503838921324,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"Fe","pHILIC_732.5525_5.1",-0.537731646798761,0.00124932786995668,0.0665511965067525,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"Fe","pHILIC_746.5694_5.1",-0.481551945684581,0.0045487390577222,0.128122816792509,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Fe","pHILIC_758.5668_5.1",-0.541892794370868,0.00112507597273038,0.0665511965067525,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157
"Fe","pHILIC_754.5367_5.1",-0.528332031804569,0.00157517624868053,0.0665511965067525,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"Fe","pHILIC_772.5828_5.1",-0.446770411191519,0.00914774634955668,0.171774348119453,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Fe","pHILIC_786.5972_5.1",-0.456736462275222,0.00754218361035514,0.171774348119453,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643
"Fe","pHILIC_782.5665_5.1",-0.447863129471541,0.00895863824889948,0.171774348119453,"782.5665_5.1","PC(36:4)",NA,NA,NA,NA,"-3.755381454","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:4)",71577205.8319258
"Fe","pHILIC_742.5724_5.1",-0.60808995886378,0.000174095806687904,0.0294221913302558,"742.5724_5.1","PC(P-34:2)",NA,NA,NA,NA,"-2.85939959","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(P-34:2)",2459365.77942056
"Fe","pHILIC_764.5577_5",-0.506331498545055,0.00264224646585452,0.0893079305458829,"764.5577_5","PC(P-36:5)",NA,NA,NA,NA,"-1.532795961","pHILIC",1e+05,"[M-H]-","YES","Y",NA,NA,"PC(P-36:5)",216697.931495116
"Mn","pRPLC_100.0756_1.2",0.442347392436264,0.00994817488968032,0.177860915862537,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"Mn","nHILIC_238.0929_7.3",-0.454105160860111,0.00794078338636969,0.16774904903706,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612
"Mn","pHILIC_157.0607_8.3",-0.434206619495039,0.011576746002887,0.177860915862537,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805
"Mn","pHILIC_130.0863_6.6",0.489171159310509,0.00386534712264602,0.10887394395453,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048
"Mn","pHILIC_732.5525_5.1",-0.535655490036803,0.0013157047826532,0.0741180360894636,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876
"Mn","pHILIC_746.5694_5.1",-0.549181273809363,0.000933407784365434,0.0741180360894636,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469
"Mn","pHILIC_758.5668_5.1",-0.535782674194703,0.00131155146455849,0.0741180360894636,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157
"Mn","pHILIC_754.5367_5.1",-0.498906177264445,0.00312247973701444,0.105539815111088,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"Mn","pHILIC_772.5828_5.1",-0.436506335538124,0.0110954011313997,0.177860915862537,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437
"Mn","pHILIC_782.5665_5.1",-0.509455128272522,0.0024602471183807,0.103945440751585,"782.5665_5.1","PC(36:4)",NA,NA,NA,NA,"-3.755381454","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:4)",71577205.8319258
"Mn","pHILIC_850.6644_5",-0.464874707168632,0.0064154401237482,0.154887054416207,"850.6644_5","PC(P-42:5)",NA,NA,NA,NA,"-4.732279534","pHILIC",3e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-42:5)",744638.653751529
"Mn","nRPLC_514.2838_9.6",-0.426421289059435,0.0133389959264445,0.187857525964094,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107
"K","nRPLC_464.3015_8.8",-0.504539730407363,0.00275183181867317,0.155019859118588,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"K","nRPLC_514.2838_9.6",-0.520159672220216,0.00191657185992015,0.155019859118588,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107
"K","nRPLC_498.2892_10.3",-0.532316971996526,0.00142893069886918,0.155019859118588,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625
"Alcohol","nRPLC_203.002_1.9",0.586080931011801,0.000338553826098421,0.0286077983053165,"203.002_1.9","4-Methylcatechol sulfate",NA,NA,NA,NA,"0.176188064","nRPLC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","4-Methylcatechol sulfate",390287.42294474
"Alcohol","nHILIC_188.9862_0.9",0.594145972666399,0.000266814178227281,0.0286077983053165,"188.9862_0.9","Catechol sulfate",NA,"HMDB59724",NA,"HMDB","-0.599978483","nHILIC",6e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Catechol sulfate",5265869.67064882
"Alcohol","nHILIC_302.1148_6.5",0.503260999869733,0.0028324314752789,0.124630999571099,"302.1148_6.5","Indoleacetyl glutamine",NA,"HMDB13240","4/3/99","HMDB","0.573871095107597|-3.83822583965149|0.573871095107597","nHILIC",70000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","Indoleacetyl glutamine",94788.7329473394
"Alcohol","nRPLC_283.0822_2.4",0.501453547819882,0.00294984614369465,0.124630999571099,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
