"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"VitE_a_Toco","nRPLC_465.2489_8.6",-0.437161189869732,0.0109614671461655,0.185248794770197,"465.2489_8.6","Androsterone glucuronide","C11135","HMDB02829","1852-43-3","HMDB","-1.047046712","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone glucuronide",198237.135747197
"VitE_a_Toco","nHILIC_238.0929_7.3",-0.470589540088743,0.00571312195655622,0.137931087236857,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612
"VitE_a_Toco","nRPLC_355.2852_11",0.491166396188071,0.00370176655551101,0.125119709576272,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"VitE_a_Toco","nHILIC_88.988_11",-0.553394209634285,0.000836262304300838,0.125119709576272,"88.988_11","Oxalate (ethanedioate)","C00209","HMDB02329",NA,NA,"-0.317261083","nHILIC",2e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Oxalate (ethanedioate)",185575.736972802
"VitE_a_Toco","pHILIC_740.522_4.4",-0.447895841771186,0.00895302852415806,0.170327409563944,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167
"VitE_a_Toco","pHILIC_768.5548_4.4",-0.495112150191132,0.00339580142617103,0.125119709576272,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563
"VitE_a_Toco","nHILIC_716.5258_4.7",-0.447213326513046,0.00907069045015087,0.170327409563944,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835
"VitE_a_Toco","pHILIC_716.5208_3.9",-0.473882983220236,0.00533912670577357,0.137931087236857,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895
"VitE_a_Toco","nHILIC_738.511_4.5",-0.502882378862145,0.00285668581575281,0.125119709576272,"738.511_4.5","PE(36:4)",NA,NA,NA,NA,"4.158300184","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:4)",433102.703465851
"VitE_a_Toco","pHILIC_764.5217_4.2",-0.503138608396727,0.00284025222137716,0.125119709576272,"764.5217_4.2","PE(38:6)",NA,NA,NA,NA,"-1.027958319","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(38:6)",1872642.66880632
