"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_pro_cal","phylum_Actinobacteria",0.76036866359447,0.00659639661264996,0.022616216957657,0.03438777250529
"percent_pro_cal","phylum_Bacteroidetes",-0.6036866359447,0.0492249140775433,0.105013150032092,0.135235617076966
"percent_pro_cal","phylum_Firmicutes",0.861751152073733,0.000648831728002228,0.00296608789943876,0.00541189480668089
"percent_pro_cal","phylum_Proteobacteria",-0.502304147465438,0.115357371678928,0.204052633921043,0.246198954321471
"percent_pro_cal","phylum_Verrucomicrobia",-0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","phylum_unclassified_Bacteria",0.889400921658986,0.000247779031525772,0.00169905621617672,0.00252645232946518
"percent_pro_cal","class_Actinobacteria",0.76036866359447,0.00659639661264996,0.022616216957657,0.03438777250529
"percent_pro_cal","class_Bacilli",0.465437788018433,0.149110305820246,0.227813430410645,0.298925624906782
"percent_pro_cal","class_Bacteroidia",-0.6036866359447,0.0492249140775433,0.105013150032092,0.135235617076966
"percent_pro_cal","class_Betaproteobacteria",-0.308755760368664,0.355577729009549,0.474103638679399,0.542645316496878
"percent_pro_cal","class_Clostridia",0.861751152073733,0.000648831728002228,0.00296608789943876,0.00541189480668089
"percent_pro_cal","class_Deltaproteobacteria",0.447004608294931,0.168073568469717,0.237280331957247,0.32028401362319
"percent_pro_cal","class_Erysipelotrichia",0.188940092165899,0.57794427395287,0.684970991351549,0.747478511914642
"percent_pro_cal","class_Gammaproteobacteria",-0.0230414746543779,0.946387835316862,0.966523746706582,1
"percent_pro_cal","class_Negativicutes",-0.622119815668203,0.0409691317631541,0.100847093570841,0.126104623358093
"percent_pro_cal","class_Verrucomicrobiae",-0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","class_unclassified_Bacteria",0.889400921658986,0.000247779031525772,0.00169905621617672,0.00252645232946518
"percent_pro_cal","class_unclassified_Firmicutes",-0.889400921658986,0.000247779031525771,0.00169905621617672,0.00252645232946518
"percent_pro_cal","order_Bacteroidales",-0.6036866359447,0.0492249140775433,0.105013150032092,0.135235617076966
"percent_pro_cal","order_Burkholderiales",-0.308755760368664,0.355577729009549,0.474103638679399,0.542645316496878
"percent_pro_cal","order_Clostridiales",0.861751152073733,0.000648831728002228,0.00296608789943876,0.00541189480668089
"percent_pro_cal","order_Coriobacteriales",0.76036866359447,0.00659639661264996,0.022616216957657,0.03438777250529
"percent_pro_cal","order_Desulfovibrionales",0.447004608294931,0.168073568469717,0.237280331957247,0.32028401362319
"percent_pro_cal","order_Enterobacteriales",0.0967741935483871,0.777133944482347,0.838256838992194,0.901517900028769
"percent_pro_cal","order_Erysipelotrichales",0.188940092165899,0.57794427395287,0.684970991351549,0.747478511914642
"percent_pro_cal","order_Lactobacillales",0.465437788018433,0.149110305820246,0.227813430410645,0.298925624906782
"percent_pro_cal","order_Selenomonadales",-0.622119815668203,0.0409691317631541,0.100847093570841,0.126104623358093
"percent_pro_cal","order_Verrucomicrobiales",-0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","order_unclassified_Bacteria",0.889400921658986,0.000247779031525772,0.00169905621617672,0.00252645232946518
"percent_pro_cal","order_unclassified_Firmicutes",-0.889400921658986,0.000247779031525771,0.00169905621617672,0.00252645232946518
"percent_pro_cal","family_Acidaminococcaceae",-0.462662286719144,0.151875620273763,0.227813430410645,0.304229588957838
"percent_pro_cal","family_Bacteroidaceae",-0.612903225806452,0.0449663568707665,0.105013150032092,0.128173010508941
"percent_pro_cal","family_Clostridiaceae.1",-0.0506912442396313,0.882333292766691,0.910795657049487,0.966898943268775
"percent_pro_cal","family_Clostridiales_Incertae.Sedis.XIII",0.447004608294931,0.168073568469717,0.237280331957247,0.32028401362319
"percent_pro_cal","family_Coriobacteriaceae",0.76036866359447,0.00659639661264996,0.022616216957657,0.03438777250529
"percent_pro_cal","family_Desulfovibrionaceae",0.447004608294931,0.168073568469717,0.237280331957247,0.32028401362319
"percent_pro_cal","family_Enterobacteriaceae",0.0967741935483871,0.777133944482347,0.838256838992194,0.901517900028769
"percent_pro_cal","family_Erysipelotrichaceae",0.188940092165899,0.57794427395287,0.684970991351549,0.747478511914642
"percent_pro_cal","family_Lachnospiraceae",0.695852534562212,0.0174040870452898,0.0522122611358693,0.0664306038157799
"percent_pro_cal","family_Peptostreptococcaceae",-0.658986175115207,0.027430864991671,0.0731489733111229,0.0911614899265986
"percent_pro_cal","family_Porphyromonadaceae",0.244239631336405,0.469200587052116,0.592674425750041,0.651553653635689
"percent_pro_cal","family_Prevotellaceae",-0.861751152073733,0.000648831728002229,0.00296608789943876,0.00541189480668089
"percent_pro_cal","family_Rikenellaceae",0.235023041474654,0.486646472628017,0.598949504772944,0.665964833978308
"percent_pro_cal","family_Ruminococcaceae",0.410138248847926,0.210262869706484,0.288360507026035,0.37172254380354
"percent_pro_cal","family_Streptococcaceae",0.0967741935483871,0.777133944482347,0.838256838992194,0.901517900028769
"percent_pro_cal","family_Sutterellaceae",-0.529953917050691,0.0935827188080816,0.187165437616163,0.213807307272349
