"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_carb_cal","class_Bacteroidia",-0.568719523207513,5.8981546377774e-06,0.000188740948408877,0.000275319365110196
"percent_carb_cal","class_Betaproteobacteria",0.0196220160825657,0.886928392453985,0.912610766254914,0.937604749803838
"percent_carb_cal","class_Clostridia",0.2523026909879,0.063120981697432,0.157129741384376,0.182996897365546
"percent_carb_cal","class_Deltaproteobacteria",0.227100417258439,0.0954344419414809,0.186973600538411,0.235029254887829
"percent_carb_cal","class_Erysipelotrichia",0.391222683763771,0.00314249670997655,0.0131165080068586,0.0233076140821584
"percent_carb_cal","class_Gammaproteobacteria",0.296481131121659,0.0279535625673233,0.0843339287061224,0.106697469124187
"percent_carb_cal","class_Negativicutes",0.0273433267112155,0.842917674101104,0.909214569816921,0.912364469779076
"percent_carb_cal","class_Verrucomicrobiae",0.454795015351273,0.000486026052063712,0.0033899607776971,0.00624351492125319
"percent_carb_cal","class_unclassified_Bacteria",0.202280957053987,0.138591250471617,0.246384445282874,0.302770408930694
"percent_carb_cal","class_unclassified_Firmicutes",-0.246089940400939,0.0701259228554282,0.157129741384376,0.193808090976871
"percent_carb_cal","order_Bacteroidales",-0.568719523207513,5.8981546377774e-06,0.000188740948408877,0.000275319365110196
"percent_carb_cal","order_Burkholderiales",0.0196220160825657,0.886928392453985,0.912610766254914,0.937604749803838
"percent_carb_cal","order_Clostridiales",0.2523026909879,0.063120981697432,0.157129741384376,0.182996897365546
"percent_carb_cal","order_Coriobacteriales",0.450099331768105,0.000564993462949517,0.0033899607776971,0.0069103046622287
"percent_carb_cal","order_Desulfovibrionales",0.227100417258439,0.0954344419414809,0.186973600538411,0.235029254887829
"percent_carb_cal","order_Enterobacteriales",-0.112996831978335,0.411421681783385,0.562164170835033,0.604160261015278
"percent_carb_cal","order_Erysipelotrichales",0.391222683763771,0.00314249670997655,0.0131165080068586,0.0233076140821584
"percent_carb_cal","order_Lactobacillales",-0.0446089940400939,0.74639881879631,0.853027221481497,0.86212876050752
"percent_carb_cal","order_Selenomonadales",0.0273433267112155,0.842917674101104,0.909214569816921,0.912364469779076
"percent_carb_cal","order_Verrucomicrobiales",0.454795015351273,0.000486026052063712,0.0033899607776971,0.00624351492125319
"percent_carb_cal","order_unclassified_Bacteria",0.202280957053987,0.138591250471617,0.246384445282874,0.302770408930694
"percent_carb_cal","order_unclassified_Firmicutes",-0.246089940400939,0.0701259228554282,0.157129741384376,0.193808090976871
"percent_carb_cal","family_Acidaminococcaceae",-0.278058688607885,0.0398304650827903,0.115870443877208,0.134299142704597
"percent_carb_cal","family_Bacteroidaceae",-0.454072602492324,0.000497484561503771,0.0033899607776971,0.0063122230646663
"percent_carb_cal","family_Clostridiaceae.1",0.177262633024147,0.195423556489636,0.321379622880278,0.378158922654565
"percent_carb_cal","family_Clostridiales_Incertae.Sedis.XIII",0.427217780795285,0.0011418690196784,0.00576944346784876,0.0113252038442957
"percent_carb_cal","family_Coriobacteriaceae",0.450099331768105,0.000564993462949517,0.0033899607776971,0.0069103046622287
"percent_carb_cal","family_Desulfovibrionaceae",0.227100417258439,0.0954344419414809,0.186973600538411,0.235029254887829
"percent_carb_cal","family_Enterobacteriaceae",-0.112996831978335,0.411421681783385,0.562164170835033,0.604160261015278
"percent_carb_cal","family_Erysipelotrichaceae",0.391222683763771,0.00314249670997655,0.0131165080068586,0.0233076140821584
"percent_carb_cal","family_Lachnospiraceae",0.107892360484017,0.433001764656383,0.569426978178258,0.623052312944479
"percent_carb_cal","family_Peptostreptococcaceae",0.110565288062127,0.421623128126275,0.562164170835033,0.611093567638336
"percent_carb_cal","family_Porphyromonadaceae",-0.141845764854614,0.301590413678717,0.466978705050917,0.496920992486176
"percent_carb_cal","family_Prevotellaceae",-0.387755102040816,0.00344459505818016,0.0137783802327206,0.0250372852228867
"percent_carb_cal","family_Rikenellaceae",0.0184576485461441,0.893598041957937,0.912610766254914,0.941135756050918
"percent_carb_cal","family_Ruminococcaceae",0.412172656673289,0.0017670857433629,0.00848201156814192,0.0155066653215109
"percent_carb_cal","family_Streptococcaceae",-0.0564565649268557,0.682243939228032,0.789101423685434,0.817921103391194
"percent_carb_cal","family_Sutterellaceae",0.0758501137335273,0.582049867319704,0.698459840783645,0.744649163923222
"percent_carb_cal","family_Veillonellaceae",0.0661497768779122,0.631342619412083,0.739132822726342,0.782145421857483
"percent_carb_cal","family_Verrucomicrobiaceae",0.454795015351273,0.000486026052063712,0.0033899607776971,0.00624351492125319
"percent_carb_cal","family_unclassified_Bacteria",0.202280957053987,0.138591250471617,0.246384445282874,0.302770408930694
"percent_carb_cal","family_unclassified_Clostridiales",0.548202998013365,1.47383304447303e-05,0.000282975944538821,0.000512329055151578
"percent_carb_cal","family_unclassified_Firmicutes",-0.246089940400939,0.0701259228554282,0.157129741384376,0.193808090976871
"percent_carb_cal","genus_Akkermansia",0.454795015351273,0.000486026052063712,0.0033899607776971,0.00624351492125319
"percent_carb_cal","genus_Alistipes",0.0184576485461441,0.893598041957937,0.912610766254914,0.941135756050918
"percent_carb_cal","genus_Anaerotruncus",-0.126980696457499,0.355574312445323,0.518979460715404,0.55410784126242
"percent_carb_cal","genus_Anaerovorax",0.0165601653445762,0.904482546942864,0.914003415858052,0.948014067408268
"percent_carb_cal","genus_Bacteroides",-0.454072602492324,0.000497484561503771,0.0033899607776971,0.0063122230646663
"percent_carb_cal","genus_Barnesiella",-0.0405776038513315,0.768650416773071,0.868122823649587,0.875507795061873
"percent_carb_cal","genus_Bilophila",0.243149916711333,0.0736500887207057,0.160691102663358,0.20071325731706
"percent_carb_cal","genus_Blautia",0.314719162001084,0.019272343148034,0.0637981014555608,0.0824014133926025
"percent_carb_cal","genus_Butyricicoccus",0.525446992956475,3.80237284434828e-05,0.000608379655095725,0.00101290434722744
"percent_carb_cal","genus_Butyricimonas",0.0208664087791056,0.879808949152606,0.912610766254914,0.935133822685825
"percent_carb_cal","genus_Clostridium.IV",0.2523026909879,0.063120981697432,0.157129741384376,0.182996897365546
"percent_carb_cal","genus_Clostridium.XI",0.110565288062127,0.421623128126275,0.562164170835033,0.611093567638336
"percent_carb_cal","genus_Clostridium.XVIII",-0.315176995677575,0.0190879025075226,0.0637981014555608,0.0817502087190869
"percent_carb_cal","genus_Clostridium.XlVa",-0.176449340798266,0.197514559895171,0.321379622880278,0.380265947924066
"percent_carb_cal","genus_Clostridium.XlVb",-0.245873216543254,0.0703810299950851,0.157129741384376,0.194196681461493
