"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int"
"Se","pHILIC_754.5367_5.1",-0.947412493719645,6.8392254543675e-17,1.15582910178811e-14,"754.5367_5.1","PC(34:4)",NA,NA,NA,NA,"-1.904272032","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(34:4)",349883.379017442
"Se","pHILIC_247.1437_5.3",-0.917936694021102,5.50501969866002e-14,4.65174164536772e-12,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137
"Energy","pRPLC_100.0756_1.2",0.906213364595545,4.01372874727606e-13,6.78320158289654e-11,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"MonSac","pRPLC_704.4472_10.9",0.881761848936526,1.22238739390601e-11,2.06583469570116e-09,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519
"percent_carb_cal","nRPLC_283.0822_2.4",-0.87841232624351,1.83987950108745e-11,3.10939635683778e-09,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"Cu","pHILIC_160.0967_7.5",0.871378328588176,4.18159993224789e-11,7.06690388549893e-09,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655
"percent_carb_cal","nHILIC_243.0621_5.8",-0.854630715123095,2.46921239199351e-10,2.08648447123451e-08,"243.0621_5.8","Pseudouridine","C02067","HMDB00767","1445-07-4","HMDB","-0.639678767","nHILIC",4e+06,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Pseudouridine",3621498.36168909
"Mn","pHILIC_731.6033_5.7",0.860994808239826,1.29212187036526e-10,2.18368596091729e-08,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"Iodine","pHILIC_834.5972_4.7",0.854630715123095,2.46921239199352e-10,4.17296894246904e-08,"834.5972_4.7","PC(40:6)",NA,NA,NA,NA,"-4.240911406","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PC(40:6)",1033180905.05287
"Mn","nRPLC_495.2962_9.1",-0.83922291073522,1.05151889246017e-09,8.88533464128844e-08,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556
"Panto","nRPLC_187.007_2.3",-0.846256908390554,5.53398305155326e-10,9.35243135712501e-08,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503
"Ca","nHILIC_274.1407_12.3",-0.836878244850109,1.29361735698047e-09,2.186213333297e-07,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"Folate","nHILIC_179.0348_2.2",0.834198626695696,1.63282302878571e-09,2.75947091864786e-07,"179.0348_2.2","4-Hydroxyphenylpyruvic acid","C01179","HMDB00707","156-39-8","HMDB","-0.99279013","nHILIC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","4-Hydroxyphenylpyruvic acid",69155.0101814169
"TransFat","pHILIC_178.0532_7.5",0.832188913079886,1.93921008208285e-09,3.27726503872001e-07,"178.0532_7.5","Alliin","C08265","HMDB33592",NA,NA,"-0.248031697","pHILIC",60000,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Alliin",115227.594807238
"VitB12","pHILIC_219.0795_5",-0.827499581309663,2.87178573523187e-09,4.85331789254185e-07,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922
"Mg","nRPLC_299.2228_9.3",-0.82682967677106,3.03457447728567e-09,5.12843086661278e-07,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869
"SolFib","nRPLC_464.3015_8.8",-0.818790822307821,5.7776526785439e-09,9.76423302673918e-07,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"Ca","nHILIC_202.1197_13.3",-0.809412158767375,1.17817063634986e-08,9.95554187715629e-07,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207
"VitE_a_Toco","nRPLC_327.2538_10.5",-0.816111204153408,7.11120204565935e-09,1.20179314571643e-06,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985
"Chln","pHILIC_583.2539_5.3",0.815441299614805,7.48624791410419e-09,1.26517589748361e-06,"583.2539_5.3","Biliverdin","C00500","HMDB01008",NA,NA,"-2.086469819","pHILIC",1e+06,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Biliverdin",1195287.18205169
"SugAdd","nRPLC_465.2489_8.6",0.813766538268297,8.5050630304938e-09,1.43735565215345e-06,"465.2489_8.6","Androsterone glucuronide","C11135","HMDB02829","1852-43-3","HMDB","-1.047046712","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Androsterone glucuronide",198237.135747197
"SolFib","nRPLC_448.3069_9.4",-0.800703399765533,2.20695135377647e-08,1.86487389394112e-06,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318
"Se","nRPLC_263.1289_6.8",-0.792999497571596,3.75030988527264e-08,2.11267456870359e-06,"263.1289_6.8","gamma-CEHC",NA,"HMDB01931",NA,NA,"0.079019845","nRPLC",10000,"[M-H]-","YES","Y","Cofactors and Vitamins","Tocopherol Metabolism","gamma-CEHC",50145.7769269185
"MonoFat","nRPLC_441.3947_11.3",-0.807067492882264,1.39939060689043e-08,2.36497012564482e-06,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"VitB1","nHILIC_87.045_4.2",-0.807067492882264,1.39939060689043e-08,2.36497012564482e-06,"87.045_4.2","Butyric acid|Isobutyric acid","C00246|C02632","HMDB00039|HMDB01873","107-92-6|79-31-2","HMDB","-1.697854956","nHILIC",1e+05,"[M-H]-","YES","Y","Energy","Butanoate metabolism","Butyric acid|Isobutyric acid",121290.778460754
"Energy","nHILIC_103.04_4.6",-0.79601406799531,3.0557706932009e-08,2.58212623575476e-06,"103.04_4.6","Hydroxybutyric acid",NA,NA,NA,NA,"-0.616277523","nHILIC",8e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Hydroxybutyric acid",8691325.38358818
"Na","pHILIC_146.0811_7.5",0.80204320884274,2.00784439775783e-08,2.64200064031856e-06,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643
"Na","nRPLC_165.0556_2.3",0.795679115726009,3.12662797670836e-08,2.64200064031856e-06,"165.0556_2.3","Phenyllactate (PLA)","C05607","HMDB00779",NA,NA,"-0.687607008","nRPLC",70000,"[M-H]-","YES","Y","Amino Acid","Phenylalanine Metabolism","Phenyllactate (PLA)",72163.0986654434
"VitB1","pHILIC_146.0811_7.5",-0.792999497571596,3.75030988527264e-08,3.16901185305538e-06,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643
"VitB_NE","nHILIC_238.0929_7.3",0.792664545302294,3.83583850600175e-08,3.24128353757148e-06,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612
"VitB_NE","pRPLC_153.0658_1.2",0.795679115726009,3.12662797670836e-08,3.24128353757148e-06,"153.0658_1.2","N1-Methyl-2-pyridone-5-carboxamide","C05842","HMDB04193",NA,NA,"-0.378209652","pRPLC",4e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide",478368.264341488
"BetaCaro","nRPLC_283.0822_2.4",0.802378161112041,1.96072154686285e-08,3.31361941419822e-06,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
"Water","nRPLC_312.2546_10.4",0.80204320884274,2.00784439775783e-08,3.39325703221073e-06,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278
"TotSolFib","pHILIC_750.5399_3.1",-0.790319879417183,4.48661444304467e-08,3.79118920437275e-06,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879
"TotSolFib","pHILIC_731.6033_5.7",0.800368447496232,2.259489382441e-08,3.79118920437275e-06,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"Mn","nHILIC_87.045_4.2",-0.783955786300452,6.79853205597391e-08,3.8298397248653e-06,"87.045_4.2","Butyric acid|Isobutyric acid","C00246|C02632","HMDB00039|HMDB01873","107-92-6|79-31-2","HMDB","-1.697854956","nHILIC",1e+05,"[M-H]-","YES","Y","Energy","Butanoate metabolism","Butyric acid|Isobutyric acid",121290.778460754
"Sugar","pHILIC_298.1139_4.7",-0.79802378161112,2.66073205694015e-08,4.49663717622885e-06,"298.1139_4.7","1-Methylguanosine","C04545","HMDB01563","2140-65-0","HMDB","-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-0.0876856932803102","pHILIC",60000,"[M+H]+","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","1-Methylguanosine",56831.8762373089
"Disacc","pHILIC_731.6033_5.7",0.797353877072517,2.78685977906074e-08,4.70979302661265e-06,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591
"TransFat","nHILIC_181.0367_6.8",-0.786970356724167,5.59338279436997e-08,4.72640846124263e-06,"181.0367_6.8","1-Methyluric acid","C16359","HMDB03099","708-79-2","HMDB","-0.055360249","nHILIC",9e+05,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","1-Methyluric acid",1132694.65653544
"percent_pro_cal","nRPLC_367.1585_8.9",-0.787305308993468,5.47237081261174e-08,5.8695528710712e-06,"367.1585_8.9","Dehydroisoandrosterone sulfate (DHEA-S)","C04555","HMDB01032",NA,NA,"0.095891584","nRPLC",1e+07,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Dehydroisoandrosterone sulfate (DHEA-S)",15133287.4245668
"percent_pro_cal","pHILIC_247.1437_5.3",-0.78362083403115,6.94621641546887e-08,5.8695528710712e-06,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137
"BetaCaro","nRPLC_385.332_10.8",-0.780941215876737,8.23816862268078e-08,6.96125248616525e-06,"385.332_10.8","MG(20:0)",NA,"HMDB11542",NA,"HMDB","-0.854067958","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:0)",18392.7279658512
"Retinol","nRPLC_153.0193_2.1",-0.791324736225088,4.19619902060618e-08,7.09157634482444e-06,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Iodine","pRPLC_676.417_10.7",0.780606263607436,8.41431648788774e-08,7.11009743226514e-06,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863
"percent_fat_cal","nRPLC_441.3947_11.3",-0.790989783955786,4.2910253562273e-08,7.25183285202414e-06,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"Chln","pRPLC_100.0756_1.2",-0.777926645453023,9.95306682909444e-08,8.4103414705848e-06,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217
"VitE_a_Toco","pHILIC_722.5093_4.2",0.776586836375816,1.08156509260817e-07,9.13922503253904e-06,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595
"Energy","pRPLC_313.1548_3.5",0.768547981912577,1.76028158960712e-07,9.91625295478678e-06,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431
"Energy","nHILIC_131.0349_5.1",-0.763523697873053,2.36360184817158e-07,9.98621780852492e-06,"131.0349_5.1","Ethylmalonate",NA,"HMDB00622",NA,NA,"-0.596354892","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Ethylmalonate",219116.61201105
"Energy","nRPLC_312.2546_10.4",-0.75883436610283,3.09209220477447e-07,1.04512716521377e-05,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278
"Cu","nHILIC_274.1407_12.3",-0.773907218221403,1.27500588359319e-07,1.07737997163624e-05,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846
"VitB_NE","nRPLC_263.1289_6.8",-0.766538268296768,1.98224318074749e-07,1.11666365848775e-05,"263.1289_6.8","gamma-CEHC",NA,"HMDB01931",NA,NA,"0.079019845","nRPLC",10000,"[M-H]-","YES","Y","Cofactors and Vitamins","Tocopherol Metabolism","gamma-CEHC",50145.7769269185
"TransFat","nRPLC_149.0607_4.6",-0.762518841065148,2.50494999335335e-07,1.12131690885836e-05,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638
"TransFat","pHILIC_738.5049_3.9",-0.761513984257243,2.65400451800795e-07,1.12131690885836e-05,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159
"TransFat","pHILIC_790.5707_2",0.755819795679116,3.6634539176661e-07,1.23824742417114e-05,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017
"Retinol","nRPLC_187.007_2.3",-0.770557695528387,1.56132519071572e-07,1.31931978615478e-05,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503
"TransFat","nRPLC_230.9968_4.1",-0.750125607100988,5.01378701198716e-07,1.38756355509657e-05,"230.9968_4.1","methyl-4-hydroxybenzoate sulfate",NA,NA,NA,NA,"-0.339123346","nRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",91039.7637821203
"TransFat","nHILIC_833.5227_5.2",0.746106179869368,6.22606953922114e-07,1.38756355509657e-05,"833.5227_5.2","PI(34:2)",NA,NA,NA,NA,"4.97390639","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:2)",439313.978604485
"TransFat","pRPLC_676.417_10.7",0.745101323061464,6.56834818980624e-07,1.38756355509657e-05,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863
"VitD_IU","pRPLC_277.0384_5.1",-0.779936359068833,8.77703075320268e-08,1.48331819729125e-05,"277.0384_5.1","Dihydroferulic acid",NA,NA,NA,NA,"2.70466605368801|3.44210826679891","pRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Dihydroferulic acid",41240.1928245056
"VitB3","nHILIC_160.0615_7.2",0.776251884106515,1.10417576762876e-07,1.86605704729261e-05,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834
"SatFat","nHILIC_88.988_11",0.77524702729861,1.17463641419512e-07,1.98513553998975e-05,"88.988_11","Oxalate (ethanedioate)","C00209","HMDB02329",NA,NA,"-0.317261083","nHILIC",2e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Oxalate (ethanedioate)",185575.736972802
"percent_carb_cal","pHILIC_850.6644_5",0.756489700217719,3.52872243697312e-07,1.98784697282819e-05,"850.6644_5","PC(P-42:5)",NA,NA,NA,NA,"-4.732279534","pHILIC",3e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-42:5)",744638.653751529
"W3","nHILIC_128.0352_7.6",0.763188745603751,2.40988435226742e-07,2.03635227766597e-05,"128.0352_7.6","5-oxoproline","C01879","HMDB00267",NA,NA,"-0.929926331","nHILIC",6e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","5-oxoproline",6764532.29940877
"W3","nRPLC_464.3015_8.8",0.767208172835371,1.90555683553853e-07,2.03635227766597e-05,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264
"SolFib","nRPLC_355.2852_11",-0.755819795679116,3.66345391766607e-07,2.06374570695189e-05,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735
"TotSolFib","nRPLC_514.2838_9.6",-0.755149891140512,3.80287960885861e-07,2.14228884632369e-05,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107
"VitB12","pRPLC_277.0384_5.1",-0.761513984257243,2.65400451800795e-07,2.24263381771672e-05,"277.0384_5.1","Dihydroferulic acid",NA,NA,NA,NA,"2.70466605368801|3.44210826679891","pRPLC",30000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","Dihydroferulic acid",41240.1928245056
"Cu","pHILIC_724.5254_4.4",0.747780941215877,5.69165524884913e-07,2.40472434263876e-05,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085
"Cu","pHILIC_722.5093_4.2",0.752805225255401,4.33000405664072e-07,2.40472434263876e-05,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595
"percent_fat_cal","nRPLC_315.2541_9.4",-0.758164461564227,3.21149866862912e-07,2.7137163749916e-05,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291
"Folate","nHILIC_188.9862_0.9",0.749790654831686,5.10587273889644e-07,2.87630830957833e-05,"188.9862_0.9","Catechol sulfate",NA,"HMDB59724",NA,"HMDB","-0.599978483","nHILIC",6e+05,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Catechol sulfate",5265869.67064882
"Folate","pRPLC_359.3154_11",0.752805225255401,4.33000405664072e-07,2.87630830957833e-05,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317
"Chln","pHILIC_158.1174_6.2",-0.749455702562385,5.19950315160745e-07,2.92905344207219e-05,"158.1174_6.2","Homostachydrine","C08283","HMDB33433",NA,NA,"-1.01030411","pHILIC",5e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Homostachydrine",671625.393816514
"Panto","nRPLC_153.0193_2.1",-0.749120750293083,5.2947016402867e-07,2.98268192402817e-05,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998
"Panto","nRPLC_441.3947_11.3",0.753140177524703,4.25081809123935e-07,2.98268192402817e-05,"441.3947_11.3","MG(24:0)",NA,"HMDB11558",NA,"HMDB","-0.520377418","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:0)",122331.523007717
"Iodine","pRPLC_706.4648_11.2",0.747780941215877,5.69165524884913e-07,3.20629912351835e-05,"706.4648_11.2","PS(30:1)",NA,NA,NA,NA,"-0.799357840943465|-0.799357840943465|-0.799357840943465|-0.799357840943465|-4.15811713242703","pRPLC",1e+05,"[M+H]+","YES","Y",NA,NA,"PS(30:1)",195700.053012678
"Moly","nRPLC_327.2538_10.5",-0.766873220566069,1.9435533094339e-07,3.28460509294328e-05,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985
"Mg","nRPLC_327.2538_10.5",-0.754479986601909,3.94714705556474e-07,3.33533926195221e-05,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985
"percent_carb_cal","pRPLC_265.1184_2.6",-0.741416848099146,7.97580768646723e-07,3.3697787475324e-05,"265.1184_2.6","Alpha-N-Phenylacetyl-L-glutamine","C04148","HMDB06344",NA,"HMDB","0.427812354","pRPLC",8e+05,"[M+H]+","YES","Y","Peptide","Acetylated Peptides","Alpha-N-Phenylacetyl-L-glutamine",898568.987267584
"Mn","nRPLC_455.2472_11",-0.741081895829844,8.11653254624686e-07,3.4292350007893e-05,"455.2472_11","Sulfolithocholic acid",NA,"HMDB00907","34669-57-3","HMDB","-0.1746876","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Sulfolithocholic acid",254661.729426606
"TransFat","nHILIC_197.0679_1.4",-0.724669234634065,1.85390488427332e-06,3.48122139380213e-05,"197.0679_1.4","5-Acetylamino-6-amino-3-methyluracil","C16366","HMDB04400",NA,NA,"-0.556384702","nHILIC",2e+06,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","5-Acetylamino-6-amino-3-methyluracil",2311093.17950897
"Folate","pHILIC_130.0863_6.6",0.740746943560542,8.25952261207181e-07,3.48964830360034e-05,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048
"TransFat","pRPLC_265.1184_2.6",-0.720314855133143,2.28583321268397e-06,3.51187102675991e-05,"265.1184_2.6","Alpha-N-Phenylacetyl-L-glutamine","C04148","HMDB06344",NA,"HMDB","0.427812354","pRPLC",8e+05,"[M+H]+","YES","Y","Peptide","Acetylated Peptides","Alpha-N-Phenylacetyl-L-glutamine",898568.987267584
"TransFat","nHILIC_969.5442_9.2",0.721989616479652,2.10989414857192e-06,3.51187102675991e-05,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428
"percent_pro_cal","nRPLC_283.0822_2.4",0.74443141852286,6.80599905150646e-07,3.83404613234864e-05,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111
