"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"SatFat","nHILIC_716.5258_4.7",0.134285990525274,0.161915529840882,0.364849660574788,0.339882212511081
"SatFat","pHILIC_716.5208_3.9",0.0737778569886437,0.443679832208953,0.604400939608266,0.638194998730623
"SatFat","nHILIC_742.5417_4.6",-0.107719462552977,0.262659161632162,0.472227641657824,0.461482563895504
"SatFat","nHILIC_740.525_4.5",0.038193333282632,0.691999029363819,0.789486641496331,0.824781810513869
"SatFat","nHILIC_738.511_4.5",-0.0982320616359256,0.307269101358959,0.509102726761412,0.509008570533049
"SatFat","pHILIC_738.5049_3.9",-0.0170159378959493,0.859949275185546,0.908321421914733,0.927572935674004
"SatFat","pHILIC_764.5217_4.2",0.101274168304857,0.292456416597751,0.499243781868887,0.493373529246696
"SatFat","nHILIC_700.5312_4.5",0.0359636586617835,0.709147019663531,0.793681101477727,0.835106004311493
"SatFat","pHILIC_728.5563_4.5",0.0622413219058728,0.518303929144142,0.658596721995188,0.703614473074278
"SatFat","nHILIC_724.5298_4.4",0.13757182680863,0.151798662954788,0.35142430190903,0.326272458573163
"SatFat","pHILIC_724.5254_4.4",0.0911548757948518,0.343591546708326,0.518906356075622,0.54479544766622
"SatFat","pHILIC_722.5093_4.2",0.12674842652362,0.187004884369727,0.395047818231049,0.37214013536984
"SatFat","pHILIC_752.5554_4.3",0.119183781453697,0.214917596788406,0.422338068107449,0.40704657437443
"SatFat","pHILIC_750.5399_3.1",0.0370559284153166,0.700727788310353,0.789486641496331,0.829665406463428
"SatFat","nHILIC_746.5159_4.2",0.281796569388779,0.00285967441295568,0.0210397551104472,0.0220718257139717
"SatFat","pHILIC_776.5554_3",0.0086930229144823,0.928181230490627,0.962347410754085,0.965028355369071
"SatFat","nHILIC_777.5678_4.3",0.252675393976401,0.00774084973233535,0.0408813626488961,0.0435520044299798
"SatFat","nRPLC_172.9914_0.9",0.0608692144468891,0.527586152985593,0.665388506377353,0.710502356256347
"SatFat","pRPLC_313.1548_3.5",0.215059790150183,0.0240537694559309,0.0923883417739165,0.0957979604343145
"SatFat","nRPLC_163.0765_7.4",-0.253307285569354,0.00758388552183864,0.0408813626488961,0.0429929510247523
"SatFat","nRPLC_165.0556_2.3",0.177065051368194,0.064240077107991,0.204841000589632,0.186273347574061
"SatFat","nHILIC_835.537_5.2",0.0909653083169659,0.344600228385796,0.518906356075622,0.545485082775312
"SatFat","nHILIC_833.5227_5.2",0.0670436980123157,0.48648440821291,0.633535307384503,0.67514328785925
"SatFat","nHILIC_969.5442_9.2",0.167424191064282,0.080418508289592,0.235434068823598,0.217550159694919
"SatFat","nRPLC_495.2962_9.1",0.0504159220948948,0.600933119003332,0.705261785496966,0.764459302217418
"SatFat","nRPLC_397.2054_9.6",0.152267819856166,0.112279574132813,0.281337443259675,0.270470849116912
"SatFat","nRPLC_395.1897_10",0.121440537142815,0.206297318887631,0.418753841813527,0.396865353366948
"SatFat","pHILIC_219.0795_5",0.111953136225763,0.244251436707957,0.443854761329514,0.440528072478217
"SatFat","pHILIC_229.1181_10.9",-0.0396918190602063,0.680560705726981,0.782413328352788,0.816855950993847
"SatFat","pRPLC_676.417_10.7",-0.190885423208352,0.0457642984356329,0.156242923757012,0.149466346109235
"SatFat","pRPLC_706.4648_11.2",-0.132318099564363,0.168210111688805,0.365090133360148,0.348179362835181
"SatFat","pRPLC_704.4472_10.9",-0.234070700075313,0.013847191834639,0.0632479843257835,0.0651591697582812
"SatFat","pRPLC_730.4663_11.3",-0.333674869170222,0.00036762649916024,0.00535872398709172,0.00549721294320245
"SatFat","nHILIC_243.0621_5.8",0.151635928263213,0.113795215971558,0.281337443259675,0.272822202745516
"SatFat","pRPLC_647.5116_11.7",0.0732362356232554,0.447042115094871,0.604400939608266,0.640803931478951
"SatFat","pRPLC_675.5429_12.6",0.175494349408567,0.0666786823292456,0.208679579882269,0.191055968529448
"SatFat","pHILIC_703.5724_5.7",0.145921822858366,0.128231645057835,0.305227436827806,0.293902467958811
"SatFat","pHILIC_731.6033_5.7",0.0545141904263329,0.571639111631662,0.685730462447776,0.744102822683447
"SatFat","pHILIC_785.6497_5.6",0.00347540376124163,0.971255203097864,0.977036484068685,0.985970230704517
"SatFat","pHILIC_813.6806_5.6",-0.0411993318605371,0.669126132263355,0.779878043810393,0.809913887389577
"SatFat","nHILIC_214.0488_7.2",0.0352595508867787,0.714592996802046,0.794514581970695,0.838598628976347
"SatFat","pRPLC_382.2719_9.6",-0.00135405341347076,0.988798701480739,0.988798701480739,0.994461034040308
"SatFat","nRPLC_455.2472_11",-0.114345297256228,0.234254896963878,0.43732100667484,0.428889047599335
"SatFat","nRPLC_514.2838_9.6",0.157214628326712,0.100950684466079,0.275172027012377,0.251940730220861
"SatFat","nRPLC_498.2892_10.3",0.0538732718106234,0.576175891524167,0.685730462447776,0.746511551578814
"SatFat","nRPLC_539.2494_7",0.018541504741793,0.847538556186527,0.902557904533826,0.919612701122075
"SatFat","nRPLC_365.2333_9.7",0.113424540935068,0.238068240320031,0.43732100667484,0.43359558277812
"SatFat","nHILIC_135.0299_7.9",0.0853595271851969,0.375266831847243,0.54672495329469,0.573868044069846
"SatFat","pHILIC_247.1437_5.3",0.0817667721281212,0.395767896400103,0.556391103464607,0.593486195890796
"SatFat","nHILIC_111.0199_3.4",-0.1727501344906,0.0711192636385924,0.214627777766466,0.200004786314245
"MonoFat","pHILIC_298.1139_4.7",-0.18431375064164,0.0539093064817001,0.276080993800222,0.166427558666468
"MonoFat","pHILIC_170.0923_8.5",0.0606345118552208,0.529182231214267,0.77766780065401,0.711374042471288
"MonoFat","nHILIC_181.0367_6.8",0.0704468855915056,0.464582390892181,0.751547467819097,0.656868899008882
"MonoFat","nHILIC_204.9811_1.1",-0.0380037658047461,0.693451061069912,0.885391333967843,0.825853098524558
"MonoFat","nHILIC_481.244_5.2",0.230053674948683,0.0156153544843907,0.170939257972763,0.0702847890033606
"MonoFat","nRPLC_383.1535_7.6",-0.0429866823663185,0.655666533752749,0.879425747652497,0.801529294775948
"MonoFat","pHILIC_104.0705_8.1",-0.235966374854172,0.013075151344408,0.15783575551464,0.0624941998889342
"MonoFat","nHILIC_188.0023_1.6",0.146084309267982,0.127802608228329,0.392922043493544,0.293444747987989
